"","trial","val_basic","delay","val_prc","response","RT","respSide","sideNOW","Version","loopID","Context"
"8605",105,20,3,1.85,1,0.9645,2,1,"S1",26,0
"8606",106,20,7,1.65,0,1.5745,1,1,"S1",26,0
"8607",107,20,32,3.45,0,0.6402,2,2,"S1",26,0
"8608",108,20,45,1.05,0,0.7042,1,1,"S1",26,0
"8609",109,20,7,1.15,0,0.696,2,2,"S1",26,0
"8610",110,20,3,1.15,1,0.872,2,1,"S1",26,0
"8611",111,20,32,1.35,0,0.7451,1,1,"S1",26,0
"8612",112,20,1,1.055,0,1.075,2,2,"S1",26,0
"8613",113,20,45,1.055,0,0.9303,1,1,"S1",26,0
"8614",114,20,24,1.05,0,0.9927,1,1,"S1",26,0
"8615",115,20,122,3.45,0,0.5499,2,2,"S1",26,0
"8616",116,20,24,2.85,0,1.1293,2,2,"S1",26,0
"8617",117,20,3,3.05,1,0.7021,1,2,"S1",26,0
"8618",118,20,1,1.05,1,1.2878,2,1,"S1",26,0
"8619",119,20,1,2.05,1,0.9101,1,2,"S1",26,0
"8620",120,20,32,1.65,0,0.9231,1,1,"S1",26,0
"8621",121,20,3,2.55,1,0.6576,1,2,"S1",26,0
"8622",122,20,75,1.65,0,0.691,2,2,"S1",26,0
"8623",123,20,13,3.45,0,0.9501,1,1,"S1",26,0
"8624",124,20,13,1.9,0,0.9308,1,1,"S1",26,0
"8625",125,20,75,1.055,0,0.5449,2,2,"S1",26,0
"8626",126,20,122,3.85,0,0.7944,1,1,"S1",26,0
"8627",127,20,75,1.05,0,0.5417,2,2,"S1",26,0
"8628",128,20,45,1.65,0,0.7168,1,1,"S1",26,0
"8629",129,20,32,2.05,0,0.7031,2,2,"S1",26,0
"8630",130,20,32,1.9,0,0.5713,2,2,"S1",26,0
"8631",131,20,1,3.85,1,0.587,1,2,"S1",26,0
"8632",132,20,75,1.25,0,0.8601,1,1,"S1",26,0
"8633",133,20,75,2.05,0,0.4991,2,2,"S1",26,0
"8634",134,20,32,2.55,0,0.8959,1,1,"S1",26,0
"8635",135,20,7,2.05,1,0.9401,2,1,"S1",26,0
"8636",136,20,1,2.85,1,0.6817,1,2,"S1",26,0
"8637",137,20,13,1.55,0,0.9102,1,1,"S1",26,0
"8638",138,20,13,1.45,0,0.8273,1,1,"S1",26,0
"8639",139,20,24,1.65,0,0.8014,1,1,"S1",26,0
"8640",140,20,32,1.45,0,0.712,1,1,"S1",26,0
"8641",141,20,45,1.45,0,0.7653,1,1,"S1",26,0
"8642",142,20,58,2.05,0,0.6847,1,1,"S1",26,0
"8643",143,20,3,1.35,1,1.4586,2,1,"S1",26,0
"8644",144,20,13,2.55,0,0.6766,2,2,"S1",26,0
"8645",145,20,32,2.25,0,0.649,2,2,"S1",26,0
"8646",146,20,58,2.25,0,0.5288,2,2,"S1",26,0
"8647",147,20,3,1.05,0,0.949,2,2,"S1",26,0
"8648",148,20,45,2.25,0,0.5692,2,2,"S1",26,0
"8649",149,20,122,1.35,0,0.6073,2,2,"S1",26,0
"8650",150,20,45,3.85,0,0.7732,1,1,"S1",26,0
"8651",151,20,24,1.055,0,0.6267,2,2,"S1",26,0
"8652",152,20,13,1.055,0,0.6575,2,2,"S1",26,0
"8653",153,20,75,2.25,0,0.8684,1,1,"S1",26,0
"8654",154,20,24,3.45,0,1.4514,2,2,"S1",26,0
"8655",155,20,1,1.35,1,0.971,1,2,"S1",26,0
"8656",156,20,45,3.05,0,0.8418,1,1,"S1",26,0
"8657",157,20,7,1.45,0,0.9578,1,1,"S1",26,0
"8658",158,20,58,1.055,0,0.7466,1,1,"S1",26,0
"8659",159,20,3,3.85,1,0.585,1,2,"S1",26,0
"8660",160,20,122,2.05,0,0.5143,2,2,"S1",26,0
"8661",161,20,1,1.85,1,0.7903,2,1,"S1",26,0
"8662",162,20,45,3.45,0,0.886,2,2,"S1",26,0
"8663",163,20,1,1.45,1,0.7901,1,2,"S1",26,0
"8664",164,20,58,2.85,0,0.7473,1,1,"S1",26,0
"8665",165,20,7,2.25,0,0.7906,1,1,"S1",26,0
"8666",166,20,58,1.35,0,0.6283,2,2,"S1",26,0
"8667",167,20,58,1.55,0,0.7433,1,1,"S1",26,0
"8668",168,20,24,3.05,0,0.8712,1,1,"S1",26,0
"8669",169,20,24,1.35,0,0.9001,1,1,"S1",26,0
"8670",170,20,24,2.25,0,0.5859,2,2,"S1",26,0
"8671",1,20,23,1.025,0,2.2498,2,2,"S2",26,1
"8672",2,20,4,2.5,0,3.2932,1,1,"S2",26,1
"8673",3,20,118,3.1,0,2.2484,2,2,"S2",26,1
"8674",4,20,50,1.08,0,1.2442,1,1,"S2",26,1
"8675",5,20,118,3.8,0,1.7338,1,1,"S2",26,1
"8676",6,20,118,1.5,0,1.2195,1,1,"S2",26,1
"8677",7,20,62,1.2,0,1.56,2,2,"S2",26,1
"8678",8,20,50,1.2,0,1.0403,1,1,"S2",26,1
"8679",9,20,6,1.5,0,1.6707,2,2,"S2",26,1
"8680",10,20,62,2.07,0,1.322,2,2,"S2",26,1
"8681",11,20,50,3.5,0,0.9966,1,1,"S2",26,1
"8682",12,20,14,2.3,0,0.9773,1,1,"S2",26,1
"8683",13,20,50,2.3,0,0.9305,2,2,"S2",26,1
"8684",14,20,62,1.7,0,0.7557,1,1,"S2",26,1
"8685",15,20,2,1.83,0,0.9469,2,2,"S2",26,1
"8686",16,20,23,1.9,0,1.1021,2,2,"S2",26,1
"8687",17,20,2,3.5,1,3.479,1,2,"S2",26,1
"8688",18,20,4,1.2,0,1.0641,2,2,"S2",26,1
"8689",19,20,23,2.07,0,1.2243,1,1,"S2",26,1
"8690",20,20,2,1.33,0,1.1099,2,2,"S2",26,1
"8691",21,20,73,1.08,0,1.3526,2,2,"S2",26,1
"8692",22,20,118,2.3,0,1.8783,1,1,"S2",26,1
"8693",23,20,4,1.5,0,1.5846,2,2,"S2",26,1
"8694",24,20,73,1.2,0,1.5563,2,2,"S2",26,1
"8695",25,20,23,2.5,0,1.4381,1,1,"S2",26,1
"8696",26,20,14,3.1,0,1.2601,2,2,"S2",26,1
"8697",27,20,50,1.5,0,1.4883,2,2,"S2",26,1
"8698",28,20,6,1.2,0,1.392,2,2,"S2",26,1
"8699",29,20,14,3.8,0,0.9928,2,2,"S2",26,1
"8700",30,20,4,1.025,0,1.4639,2,2,"S2",26,1
"8701",31,20,4,2.07,0,0.7136,2,2,"S2",26,1
"8702",32,20,23,2.3,0,1.0825,1,1,"S2",26,1
"8703",33,20,6,2.8,0,5.3607,2,2,"S2",26,1
"8704",34,20,6,1.025,0,0.9808,1,1,"S2",26,1
"8705",35,20,29,1.33,0,1.0243,1,1,"S2",26,1
"8706",36,20,118,2.5,0,0.8679,1,1,"S2",26,1
"8707",37,20,73,1.9,0,1.5788,1,1,"S2",26,1
"8708",38,20,14,2.8,0,0.8204,1,1,"S2",26,1
"8709",39,20,14,1.2,0,1.6088,2,2,"S2",26,1
"8710",40,20,29,1.2,0,1.2348,2,2,"S2",26,1
"8711",41,20,62,1.9,0,1.5403,1,1,"S2",26,1
"8712",42,20,6,1.33,0,1.48,2,2,"S2",26,1
"8713",43,20,29,1.9,0,1.1392,2,2,"S2",26,1
"8714",44,20,50,1.7,0,1.4456,1,1,"S2",26,1
"8715",45,20,2,1.47,0,1.0717,1,1,"S2",26,1
"8716",46,20,2,2.3,1,2.2263,2,1,"S2",26,1
"8717",47,20,6,1.47,0,1.6472,2,2,"S2",26,1
"8718",48,20,2,1.5,1,5.1091,1,2,"S2",26,1
"8719",49,20,23,3.8,0,0.8967,2,2,"S2",26,1
"8720",50,20,62,1.47,0,1.4873,1,1,"S2",26,1
"8721",51,20,4,1.33,0,1.0639,1,1,"S2",26,1
"8722",52,20,23,1.2,0,1.4158,2,2,"S2",26,1
"8723",53,20,118,1.83,0,1.1748,1,1,"S2",26,1
"8724",54,20,23,1.2,0,1.1798,2,2,"S2",26,1
"8725",55,20,73,3.5,0,0.6169,2,2,"S2",26,1
"8726",56,20,4,1.9,0,1.7582,1,1,"S2",26,1
"8727",57,20,73,2.5,0,1.0532,1,1,"S2",26,1
"8728",58,20,6,1.83,0,1.0384,1,1,"S2",26,1
"8729",59,20,14,3.5,1,3.6818,2,1,"S2",26,1
"8730",60,20,29,1.08,0,0.9065,1,1,"S2",26,1
"8731",61,20,14,2.07,0,2.1262,2,2,"S2",26,1
"8732",62,20,29,1.2,0,1.1317,1,1,"S2",26,1
"8733",63,20,73,1.33,0,1.6599,2,2,"S2",26,1
"8734",64,20,50,1.47,0,0.915,1,1,"S2",26,1
"8735",65,20,73,1.2,0,1.7481,2,2,"S2",26,1
"8736",66,20,6,1.7,0,2.2268,2,2,"S2",26,1
"8737",67,20,118,1.47,0,1.4765,2,2,"S2",26,1
"8738",68,20,4,1.2,0,1.6932,1,1,"S2",26,1
"8739",69,20,14,1.33,0,1.4199,2,2,"S2",26,1
"8740",70,20,14,1.47,0,0.8459,2,2,"S2",26,1
"8741",71,20,50,2.8,0,1.7982,1,1,"S2",26,1
"8742",72,20,118,3.5,0,1.4425,1,1,"S2",26,1
"8743",73,20,2,3.8,1,1.6428,2,1,"S2",26,1
"8744",74,20,62,2.5,0,1.7636,2,2,"S2",26,1
"8745",75,20,62,1.2,0,1.2294,1,1,"S2",26,1
"8746",76,20,73,1.5,0,1.2071,1,1,"S2",26,1
"8747",77,20,118,1.33,0,1.1727,2,2,"S2",26,1
"8748",78,20,73,2.8,0,0.828,1,1,"S2",26,1
"8749",79,20,4,2.8,1,1.2954,1,2,"S2",26,1
"8750",80,20,29,2.8,0,0.9529,2,2,"S2",26,1
"8751",81,20,14,1.025,0,1.1985,1,1,"S2",26,1
"8752",82,20,50,3.8,0,1.2512,1,1,"S2",26,1
"8753",83,20,14,1.7,0,1.2397,1,1,"S2",26,1
"8754",84,20,23,1.08,0,1.3679,2,2,"S2",26,1
"8755",85,20,118,1.9,0,1.1616,1,1,"S2",26,1
"8756",86,20,29,1.83,0,0.6948,2,2,"S2",26,1
"8757",87,20,2,1.2,1,1.1184,2,1,"S2",26,1
"8758",88,20,73,1.47,0,1.0874,1,1,"S2",26,1
"8759",89,20,6,2.3,0,1.0056,1,1,"S2",26,1
"8760",90,20,2,2.5,1,1.3403,2,1,"S2",26,1
"8761",91,20,62,2.3,0,1.3092,2,2,"S2",26,1
"8762",92,20,4,3.8,1,1.0225,1,2,"S2",26,1
"8763",93,20,2,1.7,1,1.4681,1,2,"S2",26,1
"8764",94,20,62,1.025,0,0.8898,1,1,"S2",26,1
"8765",95,20,2,1.025,0,1.9457,1,1,"S2",26,1
"8766",96,20,62,1.83,0,1.0354,1,1,"S2",26,1
"8767",97,20,29,3.5,0,0.9659,2,2,"S2",26,1
"8768",98,20,14,1.9,0,1.5955,2,2,"S2",26,1
"8769",99,20,6,1.2,0,0.8703,2,2,"S2",26,1
"8770",100,20,118,1.025,0,1.0196,1,1,"S2",26,1
"8771",101,20,23,1.5,0,1.132,1,1,"S2",26,1
"8772",102,20,62,1.5,0,1.1296,1,1,"S2",26,1
"8773",103,20,73,1.7,0,1.0812,2,2,"S2",26,1
"8774",104,20,29,1.025,0,0.8522,2,2,"S2",26,1
"8775",105,20,4,1.08,0,0.7837,2,2,"S2",26,1
"8776",106,20,50,3.1,0,1.3833,2,2,"S2",26,1
"8777",107,20,50,1.2,0,1.282,1,1,"S2",26,1
"8778",108,20,6,2.5,1,2.1179,2,1,"S2",26,1
"8779",109,20,62,3.1,0,0.8877,1,1,"S2",26,1
"8780",110,20,6,3.8,1,1.6849,1,2,"S2",26,1
"8781",111,20,23,1.47,0,0.7133,2,2,"S2",26,1
"8782",112,20,73,2.07,0,0.9041,1,1,"S2",26,1
"8783",113,20,2,2.8,1,0.8276,1,2,"S2",26,1
"8784",114,20,73,1.83,0,0.5625,2,2,"S2",26,1
"8785",115,20,62,2.8,0,0.9641,1,1,"S2",26,1
"8786",116,20,14,1.08,0,1.0672,1,1,"S2",26,1
"8787",117,20,50,1.83,0,0.863,1,1,"S2",26,1
"8788",118,20,23,3.1,0,1.2149,1,1,"S2",26,1
"8789",119,20,62,3.8,0,0.7177,1,1,"S2",26,1
"8790",120,20,73,3.8,0,0.9973,2,2,"S2",26,1
"8791",121,20,14,1.83,0,1.3749,2,2,"S2",26,1
"8792",122,20,118,1.08,0,0.5554,2,2,"S2",26,1
"8793",123,20,118,1.7,0,0.627,2,2,"S2",26,1
"8794",124,20,2,1.08,0,2.3635,1,1,"S2",26,1
"8795",125,20,29,2.3,0,0.6696,2,2,"S2",26,1
"8796",126,20,29,2.5,0,1.3353,1,1,"S2",26,1
"8797",127,20,62,3.5,0,0.9291,1,1,"S2",26,1
"8798",128,20,6,3.5,1,1.4022,2,1,"S2",26,1
"8799",129,20,2,3.1,1,1.0369,1,2,"S2",26,1
"8800",130,20,6,2.07,1,1.1981,1,2,"S2",26,1
"8801",131,20,2,1.9,1,0.7246,1,2,"S2",26,1
"8802",132,20,118,1.2,0,0.9871,1,1,"S2",26,1
"8803",133,20,4,1.47,0,1.4209,1,1,"S2",26,1
"8804",134,20,118,2.07,0,0.7833,1,1,"S2",26,1
"8805",135,20,14,2.5,0,1.07,1,1,"S2",26,1
"8806",136,20,50,1.33,0,1.0002,1,1,"S2",26,1
"8807",137,20,23,1.33,0,0.7872,2,2,"S2",26,1
"8808",138,20,62,1.08,0,0.9831,1,1,"S2",26,1
"8809",139,20,73,1.025,0,1.4247,2,2,"S2",26,1
"8810",140,20,23,1.83,0,1.1162,2,2,"S2",26,1
"8811",141,20,62,1.33,0,0.8558,2,2,"S2",26,1
"8812",142,20,4,3.5,1,1.1476,2,1,"S2",26,1
"8813",143,20,73,3.1,0,0.6995,2,2,"S2",26,1
"8814",144,20,4,1.7,1,1.1975,2,1,"S2",26,1
"8815",145,20,6,3.1,1,1.1604,1,2,"S2",26,1
"8816",146,20,4,1.83,1,2.8512,1,2,"S2",26,1
"8817",147,20,50,2.5,0,1.3243,1,1,"S2",26,1
"8818",148,20,4,3.1,1,0.8051,1,2,"S2",26,1
"8819",149,20,118,2.8,0,0.8911,1,1,"S2",26,1
"8820",150,20,29,1.7,0,0.878,1,1,"S2",26,1
"8821",151,20,29,1.47,0,0.6939,2,2,"S2",26,1
"8822",152,20,6,1.08,0,1.3516,1,1,"S2",26,1
"8823",153,20,29,1.5,0,1.0387,1,1,"S2",26,1
"8824",154,20,14,1.5,0,0.884,2,2,"S2",26,1
"8825",155,20,23,2.8,0,1.1014,1,1,"S2",26,1
"8826",156,20,14,1.2,0,1.0684,2,2,"S2",26,1
"8827",157,20,50,2.07,0,1.0866,2,2,"S2",26,1
"8828",158,20,50,1.9,0,0.5628,2,2,"S2",26,1
"8829",159,20,118,1.2,0,0.9191,1,1,"S2",26,1
"8830",160,20,23,3.5,0,0.6634,2,2,"S2",26,1
"8831",161,20,2,2.07,1,0.9885,2,1,"S2",26,1
"8832",162,20,50,1.025,0,0.7387,2,2,"S2",26,1
"8833",163,20,4,2.3,1,1.0513,2,1,"S2",26,1
"8834",164,20,6,1.9,1,1.4904,1,2,"S2",26,1
"8835",165,20,29,3.1,0,0.814,2,2,"S2",26,1
"8836",166,20,73,2.3,0,1.0656,1,1,"S2",26,1
"8837",167,20,2,1.2,1,0.627,1,2,"S2",26,1
"8838",168,20,29,2.07,0,0.9757,1,1,"S2",26,1
"8839",169,20,29,3.8,0,0.5824,2,2,"S2",26,1
"8840",170,20,23,1.7,0,1.0896,1,1,"S2",26,1
"8841",1,20,24,1.15,0,4.8052,2,2,"S1",27,0
"8842",2,20,13,2.25,1,4.2102,2,1,"S1",27,0
"8843",3,20,45,2.05,1,3.327,1,2,"S1",27,0
"8844",4,20,58,1.05,0,4.0324,1,1,"S1",27,0
"8845",5,20,75,2.85,0,4.832,2,2,"S1",27,0
"8846",6,20,122,1.45,0,2.5999,1,1,"S1",27,0
"8847",7,20,58,2.05,0,3.1977,2,2,"S1",27,0
"8848",8,20,1,1.65,1,3.583,2,1,"S1",27,0
"8849",9,20,3,2.25,1,2.7712,1,2,"S1",27,0
"8850",10,20,75,1.85,0,2.3493,2,2,"S1",27,0
"8851",11,20,75,1.25,0,3.0921,2,2,"S1",27,0
"8852",12,20,13,2.55,1,2.438,2,1,"S1",27,0
"8853",13,20,13,1.15,0,3.3309,1,1,"S1",27,0
"8854",14,20,24,1.25,0,2.4079,1,1,"S1",27,0
"8855",15,20,13,1.85,0,2.8209,2,2,"S1",27,0
"8856",16,20,58,1.65,0,2.6351,1,1,"S1",27,0
"8857",17,20,1,2.55,1,3.0054,2,1,"S1",27,0
"8858",18,20,122,1.65,0,2.7796,2,2,"S1",27,0
"8859",19,20,58,2.25,0,3.1237,2,2,"S1",27,0
"8860",20,20,122,1.05,0,2,1,1,"S1",27,0
"8861",21,20,75,1.055,0,2.3489,2,2,"S1",27,0
"8862",22,20,7,3.45,1,3.0166,2,1,"S1",27,0
"8863",23,20,75,3.05,0,2.5294,2,2,"S1",27,0
"8864",24,20,3,1.05,0,2.5928,2,2,"S1",27,0
"8865",25,20,122,1.55,0,2.1726,1,1,"S1",27,0
"8866",26,20,58,1.15,0,2.1126,2,2,"S1",27,0
"8867",27,20,32,2.55,0,1.9679,2,2,"S1",27,0
"8868",28,20,122,1.15,0,1.9116,2,2,"S1",27,0
"8869",29,20,75,1.65,0,1.5639,2,2,"S1",27,0
"8870",30,20,3,3.45,1,3.2228,2,1,"S1",27,0
"8871",31,20,45,3.05,0,2.5744,1,1,"S1",27,0
"8872",32,20,3,3.05,1,3.05,1,2,"S1",27,0
"8873",33,20,45,1.25,0,1.7947,2,2,"S1",27,0
"8874",34,20,13,1.055,0,3.027,2,2,"S1",27,0
"8875",35,20,45,1.55,0,3.1994,1,1,"S1",27,0
"8876",36,20,75,1.55,0,2.1397,1,1,"S1",27,0
"8877",37,20,3,1.65,1,2.3418,1,2,"S1",27,0
"8878",38,20,32,1.055,0,4.1231,1,1,"S1",27,0
"8879",39,20,24,1.35,0,2.0421,1,1,"S1",27,0
"8880",40,20,3,2.85,1,1.8872,2,1,"S1",27,0
"8881",41,20,7,1.055,0,2.563,1,1,"S1",27,0
"8882",42,20,7,1.9,1,2.3107,2,1,"S1",27,0
"8883",43,20,3,1.35,1,2.6744,2,1,"S1",27,0
"8884",44,20,32,2.25,0,1.8367,1,1,"S1",27,0
"8885",45,20,1,1.85,1,2.037,1,2,"S1",27,0
"8886",46,20,1,3.05,1,2.3891,2,1,"S1",27,0
"8887",47,20,122,3.85,0,1.7129,1,1,"S1",27,0
"8888",48,20,1,1.15,1,2.2384,2,1,"S1",27,0
"8889",49,20,7,1.25,0,2.0653,2,2,"S1",27,0
"8890",50,20,3,3.85,1,1.9142,1,2,"S1",27,0
"8891",51,20,7,1.85,0,3.5063,2,2,"S1",27,0
"8892",52,20,7,1.05,0,2.4511,2,2,"S1",27,0
"8893",53,20,7,1.35,0,2.397,2,2,"S1",27,0
"8894",54,20,122,3.45,0,1.8898,2,2,"S1",27,0
"8895",55,20,58,1.9,0,2.7644,2,2,"S1",27,0
"8896",56,20,32,1.45,0,2.0583,2,2,"S1",27,0
"8897",57,20,32,1.65,0,2.22,1,1,"S1",27,0
"8898",58,20,7,3.85,1,2.5017,2,1,"S1",27,0
"8899",59,20,3,1.85,1,2.7332,1,2,"S1",27,0
"8900",60,20,3,1.55,1,2.2734,2,1,"S1",27,0
"8901",61,20,7,1.45,0,2.9923,2,2,"S1",27,0
"8902",62,20,45,2.85,0,2.4826,2,2,"S1",27,0
"8903",63,20,75,3.45,0,1.9099,2,2,"S1",27,0
"8904",64,20,122,2.25,0,2.5702,2,2,"S1",27,0
"8905",65,20,3,2.05,1,1.6078,1,2,"S1",27,0
"8906",66,20,3,2.55,1,3.0803,2,1,"S1",27,0
"8907",67,20,122,2.85,0,1.5435,1,1,"S1",27,0
"8908",68,20,3,1.9,1,1.854,2,1,"S1",27,0
"8909",69,20,122,1.9,0,2.0684,2,2,"S1",27,0
"8910",70,20,32,1.55,0,2.3546,2,2,"S1",27,0
"8911",71,20,13,3.85,0,3.2222,1,1,"S1",27,0
"8912",72,20,13,3.05,0,2.4245,1,1,"S1",27,0
"8913",73,20,1,2.25,0,1.9497,2,2,"S1",27,0
"8914",74,20,1,1.35,1,2.5395,2,1,"S1",27,0
"8915",75,20,45,3.85,0,1.7538,2,2,"S1",27,0
"8916",76,20,24,2.55,0,1.6757,2,2,"S1",27,0
"8917",77,20,58,3.45,0,1.99,1,1,"S1",27,0
"8918",78,20,32,3.45,0,1.9834,2,2,"S1",27,0
"8919",79,20,122,3.05,0,1.4712,1,1,"S1",27,0
"8920",80,20,7,1.15,0,2.0404,1,1,"S1",27,0
"8921",81,20,122,2.05,0,1.6074,2,2,"S1",27,0
"8922",82,20,1,1.9,1,1.5142,1,2,"S1",27,0
"8923",83,20,32,3.85,0,1.4547,2,2,"S1",27,0
"8924",84,20,1,3.85,1,1.518,2,1,"S1",27,0
"8925",85,20,24,3.05,0,1.6683,1,1,"S1",27,0
"8926",86,20,3,1.25,1,3.2073,2,1,"S1",27,0
"8927",87,20,7,3.05,1,2.0598,2,1,"S1",27,0
"8928",88,20,75,1.9,1,1.6627,1,2,"S1",27,0
"8929",89,20,32,2.05,0,2.1779,2,2,"S1",27,0
"8930",90,20,75,2.05,0,1.9457,1,1,"S1",27,0
"8931",91,20,24,1.05,0,2.5359,1,1,"S1",27,0
"8932",92,20,24,1.055,0,1.4664,2,2,"S1",27,0
"8933",93,20,32,1.15,0,2.0143,1,1,"S1",27,0
"8934",94,20,58,3.85,0,2.3523,2,2,"S1",27,0
"8935",95,20,58,2.85,0,2.3675,1,1,"S1",27,0
"8936",96,20,32,1.05,0,1.676,2,2,"S1",27,0
"8937",97,20,75,1.05,0,1.5419,1,1,"S1",27,0
"8938",98,20,122,1.85,0,1.5143,2,2,"S1",27,0
"8939",99,20,1,1.05,1,1.9277,1,2,"S1",27,0
"8940",100,20,13,1.55,0,2.1674,1,1,"S1",27,0
"8941",101,20,32,1.25,0,2.0617,1,1,"S1",27,0
"8942",102,20,13,1.25,0,1.635,1,1,"S1",27,0
"8943",103,20,13,1.65,0,1.6884,1,1,"S1",27,0
"8944",104,20,24,2.25,0,1.9177,2,2,"S1",27,0
"8945",105,20,58,1.055,0,1.4212,1,1,"S1",27,0
"8946",106,20,32,1.85,0,1.6956,1,1,"S1",27,0
"8947",107,20,45,2.55,0,1.4441,2,2,"S1",27,0
"8948",108,20,122,1.055,0,2.6349,1,1,"S1",27,0
"8949",109,20,45,2.25,0,1.5974,1,1,"S1",27,0
"8950",110,20,13,2.05,0,1.6019,1,1,"S1",27,0
"8951",111,20,75,2.25,0,1.5278,2,2,"S1",27,0
"8952",112,20,45,3.45,0,1.5989,2,2,"S1",27,0
"8953",113,20,1,2.85,1,2.3876,2,1,"S1",27,0
"8954",114,20,75,2.55,0,1.596,1,1,"S1",27,0
"8955",115,20,3,1.15,1,2.6561,2,1,"S1",27,0
"8956",116,20,24,3.85,0,2.1536,2,2,"S1",27,0
"8957",117,20,24,1.55,0,1.3197,1,1,"S1",27,0
"8958",118,20,13,1.05,0,1.9626,2,2,"S1",27,0
"8959",119,20,1,1.25,1,1.5261,1,2,"S1",27,0
"8960",120,20,24,2.85,0,1.3598,2,2,"S1",27,0
"8961",121,20,75,1.35,0,1.5091,2,2,"S1",27,0
"8962",122,20,75,3.85,0,1.2295,1,1,"S1",27,0
"8963",123,20,24,1.45,0,1.5356,1,1,"S1",27,0
"8964",124,20,7,1.65,1,2.1869,1,2,"S1",27,0
"8965",125,20,45,1.65,0,1.3897,2,2,"S1",27,0
"8966",126,20,24,3.45,0,1.5868,2,2,"S1",27,0
"8967",127,20,3,1.055,0,2.6064,2,2,"S1",27,0
"8968",128,20,58,2.55,0,1.8352,1,1,"S1",27,0
"8969",129,20,32,2.85,0,1.559,2,2,"S1",27,0
"8970",130,20,32,3.05,0,1.3452,1,1,"S1",27,0
"8971",131,20,7,2.05,1,1.8583,1,2,"S1",27,0
"8972",132,20,24,2.05,0,1.4064,2,2,"S1",27,0
"8973",133,20,58,1.45,0,1.5268,2,2,"S1",27,0
"8974",134,20,122,1.35,0,1.3377,2,2,"S1",27,0
"8975",135,20,24,1.9,0,1.3144,2,2,"S1",27,0
"8976",136,20,45,1.05,0,1.8483,1,1,"S1",27,0
"8977",137,20,32,1.35,0,2.2375,1,1,"S1",27,0
"8978",138,20,1,1.55,1,2.9106,1,2,"S1",27,0
"8979",139,20,58,1.25,0,2.2617,2,2,"S1",27,0
"8980",140,20,7,2.55,1,2.2955,1,2,"S1",27,0
"8981",141,20,45,1.45,0,1.9096,1,1,"S1",27,0
"8982",142,20,13,2.85,0,2.5231,1,1,"S1",27,0
"8983",143,20,122,2.55,0,1.5641,2,2,"S1",27,0
"8984",144,20,45,1.15,0,2.3129,1,1,"S1",27,0
"8985",145,20,45,1.85,0,1.5562,1,1,"S1",27,0
"8986",146,20,58,1.55,0,1.4488,1,1,"S1",27,0
"8987",147,20,122,1.25,0,1.6617,1,1,"S1",27,0
"8988",148,20,1,3.45,1,3.6187,1,2,"S1",27,0
"8989",149,20,32,1.9,0,2.3505,1,1,"S1",27,0
"8990",150,20,75,1.45,0,2.3949,1,1,"S1",27,0
"8991",151,20,45,1.35,0,2.472,2,2,"S1",27,0
"8992",152,20,24,1.65,0,1.9428,2,2,"S1",27,0
"8993",153,20,13,1.45,0,2.3216,1,1,"S1",27,0
"8994",154,20,58,3.05,0,2.1798,1,1,"S1",27,0
"8995",155,20,7,2.85,1,2.5252,2,1,"S1",27,0
"8996",156,20,1,2.05,1,2.0627,1,2,"S1",27,0
"8997",157,20,75,1.15,0,1.7377,2,2,"S1",27,0
"8998",158,20,7,2.25,1,2.3839,2,1,"S1",27,0
"8999",159,20,24,1.85,0,1.7059,1,1,"S1",27,0
"9000",160,20,1,1.45,1,2.1045,2,1,"S1",27,0
"9001",161,20,58,1.85,0,1.527,2,2,"S1",27,0
"9002",162,20,1,1.055,1,2.0646,2,1,"S1",27,0
"9003",163,20,45,1.055,0,2.176,2,2,"S1",27,0
"9004",164,20,45,1.9,0,1.4354,1,1,"S1",27,0
"9005",165,20,3,1.45,1,1.7899,1,2,"S1",27,0
"9006",166,20,7,1.55,1,1.8543,2,1,"S1",27,0
"9007",167,20,13,1.35,0,1.9076,1,1,"S1",27,0
"9008",168,20,13,1.9,0,1.7587,1,1,"S1",27,0
"9009",169,20,58,1.35,0,1.3784,2,2,"S1",27,0
"9010",170,20,13,3.45,0,1.595,2,2,"S1",27,0
"9011",1,20,118,3.8,0,2.4857,1,1,"S2",27,1
"9012",2,20,4,1.9,0,1.7434,2,2,"S2",27,1
"9013",3,20,73,1.7,0,1.6596,2,2,"S2",27,1
"9014",4,20,23,3.8,0,2.0582,1,1,"S2",27,1
"9015",5,20,23,1.2,0,1.8899,1,1,"S2",27,1
"9016",6,20,118,1.2,0,1.6372,1,1,"S2",27,1
"9017",7,20,4,1.2,1,1.7072,2,1,"S2",27,1
"9018",8,20,2,3.8,1,2.0228,1,2,"S2",27,1
"9019",9,20,2,1.7,1,1.8371,1,2,"S2",27,1
"9020",10,20,50,1.33,0,1.8031,1,1,"S2",27,1
"9021",11,20,14,1.9,0,1.6421,1,1,"S2",27,1
"9022",12,20,2,1.08,0,2.8976,2,2,"S2",27,1
"9023",13,20,29,1.83,0,1.8972,1,1,"S2",27,1
"9024",14,20,29,1.7,0,1.8984,2,2,"S2",27,1
"9025",15,20,6,3.5,1,1.8479,2,1,"S2",27,1
"9026",16,20,2,3.1,1,1.5174,2,1,"S2",27,1
"9027",17,20,4,1.2,0,2.3595,2,2,"S2",27,1
"9028",18,20,6,1.47,0,3.3698,2,2,"S2",27,1
